busstop_name,latitude,longitude,gu_name,dong_name,full_name
서강대학교,126.9374296074,37.5518487013,마포구,대흥동,서울특별시 마포구 대흥동
광성중고등학교,126.9387604662,37.5494009974,마포구,대흥동,서울특별시 마포구 대흥동
광성중고등학교,126.9398340224,37.548877146,마포구,대흥동,서울특별시 마포구 대흥동
대흥역,126.9410522258,37.5481980833,마포구,대흥동,서울특별시 마포구 대흥동
대흥역,126.9429593563,37.5475170213,마포구,대흥동,서울특별시 마포구 대흥동
용강초등학교,126.9435880312,37.5470840603,마포구,대흥동,서울특별시 마포구 대흥동
동도중학교.서울디자인고등학교,126.9453809058,37.5464486439,마포구,염리동,서울특별시 마포구 염리동
동도중학교.서울디자인고등학교,126.9465803699,37.5457672668,마포구,염리동,서울특별시 마포구 염리동
공덕역2번출구,126.9493499924,37.5447332983,마포구,아현동,서울특별시 마포구 아현동
공덕역1번출구,126.9494053987,37.5445594648,마포구,아현동,서울특별시 마포구 아현동
서서울농협홍대역점,126.9198885584,37.5563858832,마포구,서교동,서울특별시 마포구 서교동
동교로사거리,126.9208469705,37.5557740117,마포구,서교동,서울특별시 마포구 서교동
성산동,126.9067737112,37.5645797812,마포구,성산2동,서울특별시 마포구 성산2동
성산2교,126.9124937147,37.5642492137,마포구,성산1동,서울특별시 마포구 성산1동
성산2교,126.9130989793,37.5638028479,마포구,성산1동,서울특별시 마포구 성산1동
성미약수터,126.9149811655,37.5617261151,마포구,성산1동,서울특별시 마포구 성산1동
성미약수터,126.9140902059,37.5624771894,마포구,성산1동,서울특별시 마포구 성산1동
경성중고.홍대부속여중고입구,126.9158236447,37.5605612313,마포구,성산1동,서울특별시 마포구 성산1동
경성중고.홍대부속여중고입구,126.9166371633,37.5596644723,마포구,성산1동,서울특별시 마포구 성산1동
경성중고.홍대부속여중고입구,126.9171476239,37.5593335373,마포구,성산1동,서울특별시 마포구 성산1동
서울도시가스마포사옥,126.9191339287,37.5572254685,마포구,서교동,서울특별시 마포구 서교동
서울도시가스마포사옥,126.9182383491,37.5578992424,마포구,서교동,서울특별시 마포구 서교동
마포구청역,126.9026509111,37.5627541127,마포구,망원2동,서울특별시 마포구 망원2동
마포구청역,126.9021292464,37.5624718936,마포구,망원2동,서울특별시 마포구 망원2동
마포중앙도서관,126.9066704035,37.5637797229,마포구,성산1동,서울특별시 마포구 성산1동
마포중앙도서관,126.9068704043,37.5639956026,마포구,성산1동,서울특별시 마포구 성산1동
성산2교,126.9131661247,37.5656396852,마포구,성산1동,서울특별시 마포구 성산1동
성산2교,126.9126799884,37.565612502,마포구,성산1동,서울특별시 마포구 성산1동
광흥창역.서강동주민센터,126.9317631761,37.5483108618,마포구,서강동,서울특별시 마포구 서강동
광흥창역.서강동주민센터,126.9315290886,37.5481062191,마포구,서강동,서울특별시 마포구 서강동
창전현대홈타운,126.9325437603,37.5506860349,마포구,서강동,서울특별시 마포구 서강동
창전현대홈타운,126.9324079567,37.5506684232,마포구,서강동,서울특별시 마포구 서강동
신촌로터리,126.9348657779,37.5539946587,마포구,서교동,서울특별시 마포구 서교동
신촌로터리,126.9355018961,37.5542390912,마포구,서교동,서울특별시 마포구 서교동
이화여대입구,126.9447771767,37.5566043622,마포구,대흥동,서울특별시 마포구 대흥동
이화여대입구,126.9457939579,37.55591683,마포구,대흥동,서울특별시 마포구 대흥동
이화여대입구,126.9459257019,37.5557980435,마포구,대흥동,서울특별시 마포구 대흥동
대흥교회,126.9458281084,37.5540508166,마포구,대흥동,서울특별시 마포구 대흥동
대흥교회,126.9459639695,37.5537858511,마포구,대흥동,서울특별시 마포구 대흥동
서강대학교후문,126.944049767,37.55047645,마포구,대흥동,서울특별시 마포구 대흥동
마포자이2차아파트.대흥역,126.9426771165,37.5487481188,마포구,대흥동,서울특별시 마포구 대흥동
굴레방다리.아현역,126.9574722534,37.5572825323,마포구,아현동,서울특별시 마포구 아현동
양화진성지공원입구,126.9121420638,37.5487218473,마포구,합정동,서울특별시 마포구 합정동
홍대입구,126.9206175617,37.5546179764,마포구,서교동,서울특별시 마포구 서교동
홀트아동복지회,126.9122062754,37.5489316951,마포구,합정동,서울특별시 마포구 합정동
합정역,126.9157587662,37.5509343755,마포구,서교동,서울특별시 마포구 서교동
합정역,126.9151740721,37.5503342169,마포구,서교동,서울특별시 마포구 서교동
홍대입구역,126.9232572961,37.5565612291,마포구,서교동,서울특별시 마포구 서교동
홍대입구역,126.9225480037,37.5558149443,마포구,서교동,서울특별시 마포구 서교동
연남동,126.9275884523,37.5625008859,마포구,연남동,서울특별시 마포구 연남동
신촌역,126.9348147965,37.5557347429,마포구,서교동,서울특별시 마포구 서교동
극동방송,126.9230493728,37.5494256788,마포구,서강동,서울특별시 마포구 서강동
극동방송,126.9229361312,37.5494288288,마포구,서강동,서울특별시 마포구 서강동
홍익대학교,126.9237383222,37.5522264662,마포구,서교동,서울특별시 마포구 서교동
홍익대학교,126.9246503882,37.5530562847,마포구,서교동,서울특별시 마포구 서교동
산울림소극장,126.9297933145,37.5544188745,마포구,서강동,서울특별시 마포구 서강동
산울림소극장,126.9301852777,37.5549479289,마포구,서교동,서울특별시 마포구 서교동
신수중학교,126.9326707534,37.5453680863,마포구,신수동,서울특별시 마포구 신수동
신수중학교,126.9327465446,37.5454040994,마포구,신수동,서울특별시 마포구 신수동
래미안웰스트림아파트,126.9361915995,37.5441984736,마포구,신수동,서울특별시 마포구 신수동
한국출판콘텐츠센터,126.9357656113,37.5444351793,마포구,신수동,서울특별시 마포구 신수동
용강동주민센터,126.9404822325,37.5419774696,마포구,용강동,서울특별시 마포구 용강동
용강동주민센터,126.941131918,37.5416679774,마포구,용강동,서울특별시 마포구 용강동
용강동입구,126.9440874523,37.5396148926,마포구,용강동,서울특별시 마포구 용강동
메세나폴리스,126.9127871302,37.5507380071,마포구,합정동,서울특별시 마포구 합정동
마포한강푸르지오,126.912675702,37.550759512,마포구,합정동,서울특별시 마포구 합정동
성산초등학교입구,126.9119532929,37.5531454233,마포구,합정동,서울특별시 마포구 합정동
성산초등학교입구,126.9120661739,37.5531410001,마포구,합정동,서울특별시 마포구 합정동
기업은행서교동지점(최규하대통령가옥),126.9113575977,37.5547348286,마포구,서교동,서울특별시 마포구 서교동
기업은행서교동지점(최규하대통령가옥),126.9110171519,37.5549376342,마포구,망원1동,서울특별시 마포구 망원1동
망원시장.망원동월드컵시장입구,126.9086481991,37.5575936197,마포구,망원1동,서울특별시 마포구 망원1동
망원시장.망원동월드컵시장입구,126.908846925,37.5575351975,마포구,성산1동,서울특별시 마포구 성산1동
마포구청역입구,126.9062801798,37.5603761361,마포구,성산1동,서울특별시 마포구 성산1동
마포구청역입구,126.9058445887,37.5606635897,마포구,망원2동,서울특별시 마포구 망원2동
성서초등학교,126.9115321732,37.5587017813,마포구,성산1동,서울특별시 마포구 성산1동
성서초등학교,126.9111668094,37.5585327723,마포구,성산1동,서울특별시 마포구 성산1동
새서울의원,126.9072644897,37.5511127825,마포구,합정동,서울특별시 마포구 합정동
미원아파트입구,126.9032502127,37.559138502,마포구,망원2동,서울특별시 마포구 망원2동
미원아파트입구,126.9033698914,37.5591861648,마포구,망원2동,서울특별시 마포구 망원2동
망원2동주민센터,126.9030616236,37.5600533851,마포구,망원2동,서울특별시 마포구 망원2동
망원2동주민센터,126.9029038271,37.5601154791,마포구,망원2동,서울특별시 마포구 망원2동
청기와빌라,126.9040781374,37.5606463042,마포구,망원2동,서울특별시 마포구 망원2동
청기와빌라,126.9047094979,37.5608166848,마포구,망원2동,서울특별시 마포구 망원2동
망원정입구,126.9069736098,37.5526329216,마포구,합정동,서울특별시 마포구 합정동
성산초등학교,126.9100787257,37.5536337402,마포구,합정동,서울특별시 마포구 합정동
서서울농협,126.9061906229,37.5533065597,마포구,망원1동,서울특별시 마포구 망원1동
서서울농협,126.9060267825,37.5534206061,마포구,망원1동,서울특별시 마포구 망원1동
망원1동주민센터,126.9049185599,37.555628856,마포구,망원1동,서울특별시 마포구 망원1동
망원1동주민센터,126.9050628078,37.555431749,마포구,망원1동,서울특별시 마포구 망원1동
동교초등학교,126.9042309714,37.5579297288,마포구,망원2동,서울특별시 마포구 망원2동
동교초등학교,126.9041054073,37.5578992512,마포구,망원2동,서울특별시 마포구 망원2동
월드컵파크7단지,126.878324497,37.5812646311,마포구,상암동,서울특별시 마포구 상암동
월드컵파크7단지,126.8792630428,37.5818554117,마포구,상암동,서울특별시 마포구 상암동
월드컵경기장북측,126.8995283475,37.5729395682,마포구,성산2동,서울특별시 마포구 성산2동
월드컵경기장북측,126.8981549596,37.5738568275,마포구,상암동,서울특별시 마포구 상암동
경성중고.홍대부속여중고입구,126.915605691,37.5597811469,마포구,성산1동,서울특별시 마포구 성산1동
삼진제약,126.9270818642,37.553383117,마포구,서교동,서울특별시 마포구 서교동
홍대입구역사거리,126.92200691,37.5547900721,마포구,서교동,서울특별시 마포구 서교동
상암DMC홍보관.YTN,126.8912628501,37.5778915801,마포구,상암동,서울특별시 마포구 상암동
상암DMC홍보관.YTN,126.8914688176,37.577653985,마포구,상암동,서울특별시 마포구 상암동
월드컵파크5단지.상암중고등학교입구,126.8860352442,37.5808911598,마포구,상암동,서울특별시 마포구 상암동
월드컵파크5단지,126.8866215739,37.5804467738,마포구,상암동,서울특별시 마포구 상암동
상암DMC입구,126.8824810718,37.5835457268,마포구,상암동,서울특별시 마포구 상암동
상암고등학교,126.884164203,37.5818971087,마포구,상암동,서울특별시 마포구 상암동
월드컵파크3단지후문,126.8897196678,37.5711851169,마포구,상암동,서울특별시 마포구 상암동
마포아트센터,126.943886457,37.5499485744,마포구,대흥동,서울특별시 마포구 대흥동
월드컵파크4단지후문.JTBC,126.8899198204,37.5774777474,마포구,상암동,서울특별시 마포구 상암동
디지털미디어시티역2번출구,126.8997171541,37.5751943103,마포구,상암동,서울특별시 마포구 상암동
월드컵파크4단지후문.JTBC,126.8900073736,37.5778228335,마포구,상암동,서울특별시 마포구 상암동
누리꿈스퀘어.MBC,126.8895594658,37.5788774343,마포구,상암동,서울특별시 마포구 상암동
월드메르디앙아파트,126.9234327738,37.5450949858,마포구,서강동,서울특별시 마포구 서강동
월드메르디앙아파트,126.9242878202,37.5449577436,마포구,서강동,서울특별시 마포구 서강동
한강밤섬자이아파트,126.9277921525,37.5457064528,마포구,서강동,서울특별시 마포구 서강동
한강밤섬자이아파트,126.9277336534,37.5456506293,마포구,서강동,서울특별시 마포구 서강동
서강해모로아파트,126.9294970842,37.5456876657,마포구,서강동,서울특별시 마포구 서강동
서강해모로아파트,126.9296193614,37.545601726,마포구,서강동,서울특별시 마포구 서강동
서교동주민센터.마포신문사,126.9163397682,37.5549412602,마포구,서교동,서울특별시 마포구 서교동
동교로사거리,126.9198079371,37.555687718,마포구,서교동,서울특별시 마포구 서교동
월드컵경기장북측,126.8982583615,37.5736878685,마포구,상암동,서울특별시 마포구 상암동
강변한신코아,126.9437826565,37.537414514,마포구,도화동,서울특별시 마포구 도화동
난지한강공원,126.8784285583,37.567646499,마포구,상암동,서울특별시 마포구 상암동
난지한강공원,126.8751262332,37.5688477313,마포구,상암동,서울특별시 마포구 상암동
월드컵공원입구.문화비축기지입구,126.892775875,37.568212696,마포구,상암동,서울특별시 마포구 상암동
디지털미디어시티역,126.9006168492,37.5750054782,마포구,성산2동,서울특별시 마포구 성산2동
월드컵파크9.10.11.12단지,126.8787827987,37.5852743055,마포구,상암동,서울특별시 마포구 상암동
월드컵파크9.10.11.12단지,126.879868956,37.5844757431,마포구,상암동,서울특별시 마포구 상암동
용마루고개.브라운스톤공덕아파트,126.956939702,37.5411415847,용산구,효창동,서울특별시 용산구 효창동
하늘초등학교,126.8797231211,37.5853390923,마포구,상암동,서울특별시 마포구 상암동
월드컵파크10단지,126.8815220174,37.5862497842,마포구,상암동,서울특별시 마포구 상암동
월드컵파크11.12단지,126.8809656908,37.5861446326,마포구,상암동,서울특별시 마포구 상암동
수색교,126.8841032819,37.5871978931,마포구,상암동,서울특별시 마포구 상암동
수색교,126.8840173136,37.5871272884,마포구,상암동,서울특별시 마포구 상암동
가좌역1번출구,126.9152459122,37.5681928654,마포구,성산2동,서울특별시 마포구 성산2동
가좌역,126.915396626,37.5679408681,마포구,성산2동,서울특별시 마포구 성산2동
디지털미디어시티역,126.9005145143,37.5756017321,마포구,상암동,서울특별시 마포구 상암동
청구아파트.참누리아파트,126.9028314315,37.5742030251,마포구,성산2동,서울특별시 마포구 성산2동
청구아파트.참누리아파트,126.9031487035,37.5738831702,마포구,성산2동,서울특별시 마포구 성산2동
중동현대아파트,126.9072513355,37.5716679021,마포구,성산2동,서울특별시 마포구 성산2동
중동현대아파트,126.9071368846,37.5715922008,마포구,성산2동,서울특별시 마포구 성산2동
가좌행복주택.건영월드컵아파트,126.912190608,37.5693470457,마포구,성산2동,서울특별시 마포구 성산2동
가좌행복주택.건영월드컵아파트,126.9115576464,37.5694779415,마포구,성산2동,서울특별시 마포구 성산2동
월드컵아이파크,126.9135314181,37.5665368402,마포구,성산2동,서울특별시 마포구 성산2동
월드컵아이파크,126.9136642204,37.5665163355,마포구,성산2동,서울특별시 마포구 성산2동
DMC첨단산업센터,126.8866033414,37.5838589762,마포구,상암동,서울특별시 마포구 상암동
DMC첨단산업센터,126.8867138077,37.5837419568,마포구,상암동,서울특별시 마포구 상암동
SBS.YTN,126.8943446248,37.5796233497,마포구,상암동,서울특별시 마포구 상암동
SBS.YTN,126.89410054,37.5796907108,마포구,상암동,서울특별시 마포구 상암동
공항철도디지털미디어시티역,126.8989065972,37.5766975442,마포구,상암동,서울특별시 마포구 상암동
공항철도디지털미디어시티역,126.8982003372,37.5770493127,마포구,상암동,서울특별시 마포구 상암동
디지털미디어시티역,126.900583,37.575417,마포구,상암동,서울특별시 마포구 상암동
상암동주민센터앞,126.8938256337,37.5785285393,마포구,상암동,서울특별시 마포구 상암동
MBC,126.8909206112,37.5818537521,마포구,상암동,서울특별시 마포구 상암동
MBC,126.8909578125,37.581733829,마포구,상암동,서울특별시 마포구 상암동
성산대교북단(가상),126.894304804,37.556948606,마포구,망원1동,서울특별시 마포구 망원1동
난지천공원,126.8867916002,37.5740156183,마포구,상암동,서울특별시 마포구 상암동
공덕시장,126.9531912526,37.5443280669,마포구,공덕동,서울특별시 마포구 공덕동
마포16번종점,126.898871638,37.5608710949,마포구,망원2동,서울특별시 마포구 망원2동
서부면허시험장.월드컵파크8단지,126.8819319563,37.5783661809,마포구,상암동,서울특별시 마포구 상암동
창전중앙하이츠아파트,126.9275473964,37.549895761,마포구,서강동,서울특별시 마포구 서강동
망원유수지.마포구민체육센터,126.8986145984,37.5565046534,마포구,망원2동,서울특별시 마포구 망원2동
양화진성지,126.9119329895,37.5456676032,마포구,합정동,서울특별시 마포구 합정동
홍대입구역,126.9237372625,37.5573424304,마포구,서교동,서울특별시 마포구 서교동
홍대입구역,126.9236050588,37.5576056061,마포구,서교동,서울특별시 마포구 서교동
아현전철역,126.956039313,37.5570203743,마포구,아현동,서울특별시 마포구 아현동
샛별문방구.마포전철역,126.947598192,37.5398231139,마포구,도화동,서울특별시 마포구 도화동
청암대,126.9478121337,37.5357205699,마포구,도화동,서울특별시 마포구 도화동
한겨레신문사,126.9589610486,37.5472410088,마포구,공덕동,서울특별시 마포구 공덕동
동원데자뷰아파트,126.8992453681,37.560348747,마포구,망원2동,서울특별시 마포구 망원2동
창전삼성아파트109동,126.9302747548,37.5502968052,마포구,서강동,서울특별시 마포구 서강동
홍대후문,126.9273551727,37.5512105644,마포구,서강동,서울특별시 마포구 서강동
신촌수정탕,126.9375749794,37.5498210288,마포구,신수동,서울특별시 마포구 신수동
태양빌딩,126.8993623856,37.5560720534,마포구,망원1동,서울특별시 마포구 망원1동
난지천공원,126.8862740506,37.5741990255,마포구,상암동,서울특별시 마포구 상암동
다운교회,126.9126636344,37.5456305056,마포구,합정동,서울특별시 마포구 합정동
동교로사거리,126.9209174602,37.5557108488,마포구,서교동,서울특별시 마포구 서교동
코오롱아파트106동앞,126.9230364081,37.5608760863,마포구,연남동,서울특별시 마포구 연남동
가든호텔.삼성프라자,126.9493433774,37.540817833,마포구,도화동,서울특별시 마포구 도화동
우성아파트3동,126.9475563269,37.5361749771,마포구,도화동,서울특별시 마포구 도화동
대상아파트,126.8996757606,37.5597580866,마포구,망원2동,서울특별시 마포구 망원2동
창전삼성아파트107동,126.9310257772,37.5507175105,마포구,서강동,서울특별시 마포구 서강동
서강유치원,126.927972454,37.5519293938,마포구,서강동,서울특별시 마포구 서강동
삼익아파트입구,126.9356072504,37.5499511138,마포구,신수동,서울특별시 마포구 신수동
용약국,126.9368492025,37.5544427514,마포구,대흥동,서울특별시 마포구 대흥동
월드컵파크3단지,126.8884095146,37.5727828954,마포구,상암동,서울특별시 마포구 상암동
한이맨션,126.9141612617,37.5455545482,마포구,합정동,서울특별시 마포구 합정동
코오롱아파트104동앞,126.9219101261,37.5622600135,마포구,연남동,서울특별시 마포구 연남동
돼지슈퍼,126.961490299,37.556925993,마포구,공덕동,서울특별시 마포구 공덕동
하나님의교회,126.9600228587,37.5463201515,마포구,공덕동,서울특별시 마포구 공덕동
신부파스카아파트,126.9003749472,37.5587654743,마포구,망원2동,서울특별시 마포구 망원2동
창전삼성아파트104동,126.9315421888,37.5511281337,마포구,서강동,서울특별시 마포구 서강동
유관순무용원,126.9290655164,37.5527582472,마포구,서강동,서울특별시 마포구 서강동
신수경남아파트,126.9336240667,37.550070866,마포구,신수동,서울특별시 마포구 신수동
성원아파트,126.9016135477,37.5565477603,마포구,망원1동,서울특별시 마포구 망원1동
서일빌딩,126.9159862348,37.5454618421,마포구,합정동,서울특별시 마포구 합정동
청원빌딩,126.9180413662,37.5583448134,마포구,서교동,서울특별시 마포구 서교동
코오롱아파트사거리,126.9213133732,37.5629933531,마포구,연남동,서울특별시 마포구 연남동
신일약국,126.9626027273,37.5560131259,마포구,공덕동,서울특별시 마포구 공덕동
아현실버복지관,126.960143994,37.5576642506,마포구,공덕동,서울특별시 마포구 공덕동
S마트,126.9475649099,37.5386883148,마포구,도화동,서울특별시 마포구 도화동
동교초등학교,126.9014569384,37.5572333347,마포구,망원2동,서울특별시 마포구 망원2동
창전삼성아파트입구,126.9324133001,37.5516149078,마포구,서강동,서울특별시 마포구 서강동
와우공원입구,126.93,37.553206,마포구,서강동,서울특별시 마포구 서강동
마포소방서,126.9328000398,37.5490690259,마포구,서강동,서울특별시 마포구 서강동
광흥창역.서강동주민센터,126.9326517202,37.5482400249,마포구,서강동,서울특별시 마포구 서강동
대흥역,126.9411348484,37.5481613724,마포구,대흥동,서울특별시 마포구 대흥동
동교초등학교,126.9029458079,37.5568300442,마포구,망원1동,서울특별시 마포구 망원1동
마포농수산물시장.월드컵경기장,126.8972902577,37.5663121856,마포구,성산2동,서울특별시 마포구 성산2동
마포새빛문화숲,126.9179120865,37.5453557806,마포구,합정동,서울특별시 마포구 합정동
경성고교입구,126.9164760979,37.5600739317,마포구,성산1동,서울특별시 마포구 성산1동
대룡빌딩,126.9222416728,37.5637198377,마포구,연남동,서울특별시 마포구 연남동
열린마트,126.9515976369,37.5420942765,마포구,도화동,서울특별시 마포구 도화동
성원아파트,126.9015923401,37.5566338426,마포구,망원1동,서울특별시 마포구 망원1동
한강공원입구,126.899253207,37.5561441045,마포구,망원1동,서울특별시 마포구 망원1동
금호태영아파트,126.9316982005,37.5536961209,마포구,서강동,서울특별시 마포구 서강동
경의선책거리.산울림소극장,126.9303077314,37.5549486291,마포구,서교동,서울특별시 마포구 서교동
신수동성당.신수동주민센터,126.9338544312,37.5473394903,마포구,신수동,서울특별시 마포구 신수동
서강수협.신수중학교,126.9324054513,37.5453987776,마포구,신수동,서울특별시 마포구 신수동
용강초등학교,126.941992,37.547786,마포구,대흥동,서울특별시 마포구 대흥동
하나은행망원동지점,126.9042734165,37.5571103916,마포구,망원1동,서울특별시 마포구 망원1동
마포구청.마포구청역,126.9009073789,37.5656915808,마포구,성산2동,서울특별시 마포구 성산2동
마포새빛문화숲후문,126.9210480387,37.5451516678,마포구,서강동,서울특별시 마포구 서강동
마포FM,126.9176773225,37.5610343986,마포구,성산1동,서울특별시 마포구 성산1동
연남동주민센터,126.9230394761,37.5641222688,마포구,연남동,서울특별시 마포구 연남동
도화현대1차아파트111동앞,126.954380016,37.5411894975,마포구,도화동,서울특별시 마포구 도화동
성원아파트,126.9371864641,37.5472264666,마포구,신수동,서울특별시 마포구 신수동
한국출판콘텐츠센터,126.9355601563,37.5445647819,마포구,신수동,서울특별시 마포구 신수동
서울여자중고등학교,126.9471491123,37.54705554,마포구,염리동,서울특별시 마포구 염리동
망원시장,126.9059762265,37.557464943,마포구,망원1동,서울특별시 마포구 망원1동
월드컵경기장역,126.9002609647,37.5692714312,마포구,성산2동,서울특별시 마포구 성산2동
상수동,126.9229819685,37.5464917298,마포구,서강동,서울특별시 마포구 서강동
경성중고.홍익디자인고,126.9192107696,37.5619641683,마포구,연남동,서울특별시 마포구 연남동
에덴지우아파트,126.9242512549,37.5646154921,마포구,연남동,서울특별시 마포구 연남동
도화현대1차아파트,126.9554500803,37.5404947618,마포구,도화동,서울특별시 마포구 도화동
망원유수지.마포구민체육센터,126.8990117212,37.5559162468,마포구,망원1동,서울특별시 마포구 망원1동
마포세무서,126.9389745273,37.5471146645,마포구,신수동,서울특별시 마포구 신수동
신수현대아파트.래미안웰스트림,126.9367248051,37.5437554053,마포구,신수동,서울특별시 마포구 신수동
염리삼성아파트,126.9475114204,37.5484943866,마포구,염리동,서울특별시 마포구 염리동
구)망원우체국사거리,126.9073960024,37.5577596389,마포구,망원1동,서울특별시 마포구 망원1동
상수역,126.9235341413,37.5476831968,마포구,서강동,서울특별시 마포구 서강동
코오롱아파트사거리,126.9207743734,37.5636592544,마포구,연남동,서울특별시 마포구 연남동
에덴맨션,126.924970836,37.5640020603,마포구,연남동,서울특별시 마포구 연남동
서부수도사업소,126.9598151565,37.5568143099,마포구,공덕동,서울특별시 마포구 공덕동
화평교회,126.9011905588,37.5544671942,마포구,망원1동,서울특별시 마포구 망원1동
신촌역,126.931671,37.556828,마포구,서교동,서울특별시 마포구 서교동
굴다리시장,126.9414947871,37.5464231549,마포구,대흥동,서울특별시 마포구 대흥동
신석초등학교,126.9387465031,37.5432451337,마포구,용강동,서울특별시 마포구 용강동
일성여자중고등학교,126.9484115777,37.5488905784,마포구,염리동,서울특별시 마포구 염리동
망원전철역,126.909974826,37.556105196,마포구,망원1동,서울특별시 마포구 망원1동
상수두산아파트,126.9244462531,37.5476551092,마포구,서강동,서울특별시 마포구 서강동
경성중고후문,126.9202216918,37.5643409131,마포구,연남동,서울특별시 마포구 연남동
하모니마트사거리,126.9254138677,37.5633477331,마포구,연남동,서울특별시 마포구 연남동
만물사부동산,126.9606514302,37.5553382059,마포구,공덕동,서울특별시 마포구 공덕동
하나님의교회,126.9552428533,37.5394305143,마포구,도화동,서울특별시 마포구 도화동
MBC,126.89185583,37.5795483223,마포구,상암동,서울특별시 마포구 상암동
월드컵파크4단지,126.8876084886,37.5777895891,마포구,상암동,서울특별시 마포구 상암동
상암중학교,126.8874825981,37.5793586948,마포구,상암동,서울특별시 마포구 상암동
서울산업진흥원.국악방송,126.8889963428,37.5808699326,마포구,상암동,서울특별시 마포구 상암동
우리기술사옥.한국지역정보개발원,126.8879398737,37.5821757634,마포구,상암동,서울특별시 마포구 상암동
DMC빌,126.8853173333,37.5820031126,마포구,상암동,서울특별시 마포구 상암동
우리금융상암센터.DMC빌,126.8854241915,37.5819389309,마포구,상암동,서울특별시 마포구 상암동
도화현대1차아파트단지내,126.9547590344,37.5399881717,마포구,도화동,서울특별시 마포구 도화동
양화대교북단(가상),126.9041500233,37.5498173334,마포구,합정동,서울특별시 마포구 합정동
상암고등학교,126.8831559414,37.5808373863,마포구,상암동,서울특별시 마포구 상암동
상암월드컵파크6.7단지,126.880589331,37.5812000092,마포구,상암동,서울특별시 마포구 상암동
상암월드컵파크6.7단지,126.8806099097,37.5810796744,마포구,상암동,서울특별시 마포구 상암동
상암고등학교,126.88366682,37.5807403005,마포구,상암동,서울특별시 마포구 상암동
월드컵파크6단지상가,126.8856860628,37.5798304837,마포구,상암동,서울특별시 마포구 상암동
공덕역10번출구,126.9532397651,37.5418282637,마포구,도화동,서울특별시 마포구 도화동
공덕역10번출구,126.952814118,37.5418027128,마포구,도화동,서울특별시 마포구 도화동
웨딩타운,126.9514929241,37.5570249815,마포구,아현동,서울특별시 마포구 아현동
상지초등학교,126.8814087991,37.5796678116,마포구,상암동,서울특별시 마포구 상암동
아현전철역,126.9568474353,37.5573174601,마포구,아현동,서울특별시 마포구 아현동
스탠포드호텔,126.8864918451,37.5826296144,마포구,상암동,서울특별시 마포구 상암동
우리기술사옥.한국지역정보개발원,126.8878535493,37.5820833493,마포구,상암동,서울특별시 마포구 상암동
전자회관,126.8887288398,37.5807620189,마포구,상암동,서울특별시 마포구 상암동
상암중학교,126.8872627514,37.5793010489,마포구,상암동,서울특별시 마포구 상암동
월드컵파크6단지,126.8873887883,37.5781976223,마포구,상암동,서울특별시 마포구 상암동
YTN뉴스퀘어.CJE&M,126.8919741026,37.5794946411,마포구,상암동,서울특별시 마포구 상암동
마포한강아이파크아파트,126.904175707,37.5524809953,마포구,망원1동,서울특별시 마포구 망원1동
중동초등학교,126.9101499883,37.5668475295,마포구,성산2동,서울특별시 마포구 성산2동
대흥태영아파트,126.9430950843,37.5458061837,마포구,용강동,서울특별시 마포구 용강동
용강동주민센터,126.9408855398,37.541698162,마포구,용강동,서울특별시 마포구 용강동
서강대교북단(가상),126.928602,37.543823,마포구,서강동,서울특별시 마포구 서강동
양화대교북단(가상),126.9079734594,37.5471845943,마포구,합정동,서울특별시 마포구 합정동
마포현대아파트,126.9491591237,37.5487968865,마포구,염리동,서울특별시 마포구 염리동
성산초등학교,126.9123305614,37.5542730778,마포구,서교동,서울특별시 마포구 서교동
서강초등학교,126.9262679997,37.5476105249,마포구,서강동,서울특별시 마포구 서강동
경의선숲길공원입구,126.919004179,37.5658716075,마포구,연남동,서울특별시 마포구 연남동
대명아파트,126.9242978526,37.5621764791,마포구,연남동,서울특별시 마포구 연남동
환일고등학교,126.960749493,37.5545577229,마포구,공덕동,서울특별시 마포구 공덕동
용산성당.현대홈타운,126.9530246354,37.5376788193,마포구,도화동,서울특별시 마포구 도화동
가구단지,126.9606279795,37.5581001184,마포구,공덕동,서울특별시 마포구 공덕동
하모니마트,126.90597237,37.552339446,마포구,합정동,서울특별시 마포구 합정동
성모병원사거리,126.9121536227,37.5646313536,마포구,성산1동,서울특별시 마포구 성산1동
마포대교북단(가상),126.9395149816,37.540414234,마포구,용강동,서울특별시 마포구 용강동
창전삼성아파트입구,126.932542316,37.5517123173,마포구,서강동,서울특별시 마포구 서강동
대흥세양아파트,126.9447881539,37.5449093568,마포구,용강동,서울특별시 마포구 용강동
아현1동경로당,126.9609899843,37.5535937577,마포구,공덕동,서울특별시 마포구 공덕동
마포전철역,126.9444963085,37.5396518925,마포구,용강동,서울특별시 마포구 용강동
공덕삼성3차아파트후문,126.9515176874,37.549217808,마포구,아현동,서울특별시 마포구 아현동
고니빌딩,126.9140296518,37.5545544105,마포구,서교동,서울특별시 마포구 서교동
서강쌍용아파트.광흥창역,126.9302338184,37.5479677504,마포구,서강동,서울특별시 마포구 서강동
사천고가앞,126.9179185172,37.5669775418,마포구,연남동,서울특별시 마포구 연남동
원효초등학교,126.9508869934,37.5362615318,마포구,도화동,서울특별시 마포구 도화동
새서울의원,126.9071204601,37.5511672845,마포구,합정동,서울특별시 마포구 합정동
창전삼성아파트104동,126.93154214,37.551214762,마포구,서강동,서울특별시 마포구 서강동
